DATE,PRICE
17/06/2006,"54,63"
18/06/2006,"54,63"
19/06/2006,"54,93"
20/06/2006,"55,17"
21/06/2006,"55,30"
22/06/2006,"55,46"
23/06/2006,"55,52"
24/06/2006,"55,52"
25/06/2006,"55,52"
26/06/2006,"55,51"
27/06/2006,"55,41"
28/06/2006,"55,45"
29/06/2006,"55,75"
30/06/2006,"55,85"
01/07/2006,"55,85"
02/07/2006,"55,85"
03/07/2006,"55,91"
04/07/2006,"55,93"
05/07/2006,"55,84"
06/07/2006,"55,94"
07/07/2006,"55,93"
08/07/2006,"55,93"
09/07/2006,"55,93"
10/07/2006,"56,01"
11/07/2006,"55,92"
12/07/2006,"55,96"
13/07/2006,"55,76"
14/07/2006,"55,49"
15/07/2006,"55,49"
16/07/2006,"55,49"
17/07/2006,"55,54"
18/07/2006,"55,51"
19/07/2006,"56,05"
20/07/2006,"56,12"
21/07/2006,"56,03"
22/07/2006,"56,03"
23/07/2006,"56,03"
24/07/2006,"56,36"
25/07/2006,"56,36"
26/07/2006,"56,43"
27/07/2006,"56,50"
28/07/2006,"56,53"
29/07/2006,"56,53"
30/07/2006,"56,53"
31/07/2006,"56,51"
01/08/2006,"56,44"
02/08/2006,"56,57"
03/08/2006,"56,53"
04/08/2006,"56,60"
05/08/2006,"56,60"
06/08/2006,"56,60"
07/08/2006,"56,46"
08/08/2006,"56,49"
09/08/2006,"56,65"
10/08/2006,"56,58"
11/08/2006,"56,62"
12/08/2006,"56,62"
13/08/2006,"56,62"
14/08/2006,"56,79"
15/08/2006,"56,89"
16/08/2006,"56,92"
17/08/2006,"56,93"
18/08/2006,"56,93"
19/08/2006,"56,93"
20/08/2006,"56,93"
21/08/2006,"56,95"
22/08/2006,"57,01"
23/08/2006,"56,98"
24/08/2006,"57,04"
25/08/2006,"57,04"
26/08/2006,"57,04"
27/08/2006,"57,04"
28/08/2006,"57,12"
29/08/2006,"57,12"
30/08/2006,"57,15"
31/08/2006,"57,15"
01/09/2006,"57,18"
02/09/2006,"57,18"
03/09/2006,"57,18"
04/09/2006,"57,24"
05/09/2006,"57,21"
06/09/2006,"57,13"
07/09/2006,"57,04"
08/09/2006,"57,11"
09/09/2006,"57,11"
10/09/2006,"57,11"
11/09/2006,"57,13"
12/09/2006,"57,30"
13/09/2006,"57,34"
14/09/2006,"57,35"
15/09/2006,"57,38"
16/09/2006,"57,38"
17/09/2006,"57,38"
18/09/2006,"57,41"
19/09/2006,"57,37"
20/09/2006,"57,50"
21/09/2006,"57,54"
22/09/2006,"57,48"
23/09/2006,"57,48"
24/09/2006,"57,48"
25/09/2006,"57,54"
26/09/2006,"57,64"
27/09/2006,"57,67"
28/09/2006,"57,68"
29/09/2006,"57,68"
30/09/2006,"57,68"
01/10/2006,"57,68"
02/10/2006,"57,68"
03/10/2006,"57,69"
04/10/2006,"57,77"
05/10/2006,"57,80"
06/10/2006,"57,81"
07/10/2006,"57,81"
08/10/2006,"57,81"
09/10/2006,"57,83"
10/10/2006,"57,88"
11/10/2006,"57,90"
12/10/2006,"57,93"
13/10/2006,"57,94"
14/10/2006,"57,94"
15/10/2006,"57,94"
16/10/2006,"57,96"
17/10/2006,"57,88"
18/10/2006,"57,97"
19/10/2006,"57,98"
20/10/2006,"58,01"
21/10/2006,"58,01"
22/10/2006,"58,01"
23/10/2006,"58,08"
24/10/2006,"58,09"
25/10/2006,"58,10"
26/10/2006,"58,13"
27/10/2006,"58,13"
28/10/2006,"58,13"
29/10/2006,"58,13"
30/10/2006,"58,13"
31/10/2006,"58,16"
01/11/2006,"58,19"
02/11/2006,"58,14"
03/11/2006,"58,18"
04/11/2006,"58,18"
05/11/2006,"58,18"
06/11/2006,"58,31"
07/11/2006,"58,35"
08/11/2006,"58,36"
09/11/2006,"58,36"
10/11/2006,"58,37"
11/11/2006,"58,37"
12/11/2006,"58,37"
13/11/2006,"58,41"
14/11/2006,"58,42"
15/11/2006,"58,45"
16/11/2006,"58,47"
17/11/2006,"58,45"
18/11/2006,"58,45"
19/11/2006,"58,45"
20/11/2006,"58,51"
21/11/2006,"58,53"
22/11/2006,"58,53"
23/11/2006,"58,53"
24/11/2006,"58,48"
25/11/2006,"58,48"
26/11/2006,"58,48"
27/11/2006,"58,27"
28/11/2006,"58,29"
29/11/2006,"58,50"
30/11/2006,"58,40"
01/12/2006,"58,16"
02/12/2006,"58,16"
03/12/2006,"58,16"
04/12/2006,"58,39"
05/12/2006,"58,62"
06/12/2006,"58,63"
07/12/2006,"58,69"
08/12/2006,"58,72"
09/12/2006,"58,72"
10/12/2006,"58,72"
11/12/2006,"58,83"
12/12/2006,"58,86"
13/12/2006,"58,89"
14/12/2006,"58,92"
15/12/2006,"58,93"
16/12/2006,"58,93"
17/12/2006,"58,93"
18/12/2006,"58,95"
19/12/2006,"58,92"
20/12/2006,"58,97"
21/12/2006,"58,98"
22/12/2006,"58,94"
23/12/2006,"58,94"
24/12/2006,"58,94"
25/12/2006,"58,94"
26/12/2006,"58,94"
27/12/2006,"59,08"
28/12/2006,"59,09"
29/12/2006,"59,07"
30/12/2006,"59,07"
31/12/2006,"59,07"
01/01/2007,"59,07"
02/01/2007,"59,18"
03/01/2007,"59,20"
04/01/2007,"59,20"
05/01/2007,"59,14"
06/01/2007,"59,14"
07/01/2007,"59,14"
08/01/2007,"59,17"
09/01/2007,"59,21"
10/01/2007,"59,15"
11/01/2007,"59,32"
12/01/2007,"59,33"
13/01/2007,"59,33"
14/01/2007,"59,33"
15/01/2007,"59,38"
16/01/2007,"59,35"
17/01/2007,"59,33"
18/01/2007,"59,33"
19/01/2007,"59,41"
20/01/2007,"59,41"
21/01/2007,"59,41"
22/01/2007,"59,36"
23/01/2007,"59,40"
24/01/2007,"59,50"
25/01/2007,"59,50"
26/01/2007,"59,47"
27/01/2007,"59,47"
28/01/2007,"59,47"
29/01/2007,"59,53"
30/01/2007,"59,62"
31/01/2007,"59,59"
01/02/2007,"59,67"
02/02/2007,"59,70"
03/02/2007,"59,70"
04/02/2007,"59,70"
05/02/2007,"59,74"
06/02/2007,"59,76"
07/02/2007,"59,78"
08/02/2007,"59,78"
09/02/2007,"59,80"
10/02/2007,"59,80"
11/02/2007,"59,80"
12/02/2007,"59,77"
13/02/2007,"59,82"
14/02/2007,"59,87"
15/02/2007,"59,88"
16/02/2007,"59,88"
17/02/2007,"59,88"
18/02/2007,"59,88"
19/02/2007,"59,95"
20/02/2007,"59,93"
21/02/2007,"59,92"
22/02/2007,"59,95"
23/02/2007,"59,95"
24/02/2007,"59,95"
25/02/2007,"59,95"
26/02/2007,"60,04"
27/02/2007,"59,63"
28/02/2007,"59,24"
01/03/2007,"58,87"
02/03/2007,"58,73"
03/03/2007,"58,73"
04/03/2007,"58,73"
05/03/2007,"58,47"
06/03/2007,"58,77"
07/03/2007,"58,96"
08/03/2007,"59,44"
09/03/2007,"59,56"
10/03/2007,"59,56"
11/03/2007,"59,56"
12/03/2007,"59,53"
13/03/2007,"58,89"
14/03/2007,"57,50"
15/03/2007,"58,59"
16/03/2007,"58,59"
17/03/2007,"58,59"
18/03/2007,"58,59"
19/03/2007,"58,96"
20/03/2007,"59,00"
21/03/2007,"59,06"
22/03/2007,"59,24"
23/03/2007,"59,23"
24/03/2007,"59,23"
25/03/2007,"59,23"
26/03/2007,"59,19"
27/03/2007,"59,20"
28/03/2007,"59,16"
29/03/2007,"59,28"
30/03/2007,"59,34"
31/03/2007,"59,34"
01/04/2007,"59,34"
02/04/2007,"59,41"
03/04/2007,"59,50"
04/04/2007,"59,54"
05/04/2007,"59,56"
06/04/2007,"59,56"
07/04/2007,"59,56"
08/04/2007,"59,56"
09/04/2007,"59,56"
10/04/2007,"59,60"
11/04/2007,"59,59"
12/04/2007,"59,59"
13/04/2007,"59,63"
14/04/2007,"59,63"
15/04/2007,"59,63"
16/04/2007,"59,71"
17/04/2007,"59,72"
18/04/2007,"59,74"
19/04/2007,"59,73"
20/04/2007,"59,80"
21/04/2007,"59,80"
22/04/2007,"59,80"
23/04/2007,"59,83"
24/04/2007,"59,79"
25/04/2007,"59,86"
26/04/2007,"59,89"
27/04/2007,"59,88"
28/04/2007,"59,88"
29/04/2007,"59,88"
30/04/2007,"59,95"
01/05/2007,"59,95"
02/05/2007,"60,02"
03/05/2007,"60,06"
04/05/2007,"60,11"
05/05/2007,"60,11"
06/05/2007,"60,11"
07/05/2007,"60,15"
08/05/2007,"60,10"
09/05/2007,"60,15"
10/05/2007,"60,10"
11/05/2007,"60,18"
12/05/2007,"60,18"
13/05/2007,"60,18"
14/05/2007,"60,19"
15/05/2007,"60,27"
16/05/2007,"60,27"
17/05/2007,"60,34"
18/05/2007,"60,45"
19/05/2007,"60,45"
20/05/2007,"60,45"
21/05/2007,"60,50"
22/05/2007,"60,51"
23/05/2007,"60,56"
24/05/2007,"60,49"
25/05/2007,"60,54"
26/05/2007,"60,54"
27/05/2007,"60,54"
28/05/2007,"60,54"
29/05/2007,"60,61"
30/05/2007,"60,62"
31/05/2007,"60,70"
01/06/2007,"60,74"
02/06/2007,"60,74"
03/06/2007,"60,74"
04/06/2007,"60,73"
05/06/2007,"60,72"
06/06/2007,"60,52"
07/06/2007,"60,29"
08/06/2007,"60,35"
09/06/2007,"60,35"
10/06/2007,"60,35"
11/06/2007,"60,62"
12/06/2007,"60,56"
13/06/2007,"60,64"
14/06/2007,"60,96"
15/06/2007,"61,07"
16/06/2007,"61,07"
17/06/2007,"61,07"
18/06/2007,"61,06"
19/06/2007,"61,09"
20/06/2007,"61,14"
21/06/2007,"61,09"
22/06/2007,"61,09"
23/06/2007,"61,09"
24/06/2007,"61,09"
25/06/2007,"61,14"
26/06/2007,"60,96"
27/06/2007,"60,92"
28/06/2007,"61,11"
29/06/2007,"61,28"
30/06/2007,"61,28"
01/07/2007,"61,28"
02/07/2007,"61,30"
03/07/2007,"61,42"
04/07/2007,"61,45"
05/07/2007,"61,40"
06/07/2007,"61,48"
07/07/2007,"61,48"
08/07/2007,"61,48"
09/07/2007,"61,53"
10/07/2007,"61,43"
11/07/2007,"61,37"
12/07/2007,"61,57"
13/07/2007,"61,61"
14/07/2007,"61,61"
15/07/2007,"61,61"
16/07/2007,"61,62"
17/07/2007,"61,59"
18/07/2007,"61,46"
19/07/2007,"61,58"
20/07/2007,"61,51"
21/07/2007,"61,51"
22/07/2007,"61,51"
23/07/2007,"61,73"
24/07/2007,"61,48"
25/07/2007,"61,21"
26/07/2007,"60,33"
27/07/2007,"60,28"
28/07/2007,"60,28"
29/07/2007,"60,28"
30/07/2007,"60,36"
31/07/2007,"60,93"
01/08/2007,"60,30"
02/08/2007,"60,82"
03/08/2007,"60,48"
04/08/2007,"60,48"
05/08/2007,"60,48"
06/08/2007,"60,41"
07/08/2007,"60,96"
08/08/2007,"61,55"
09/08/2007,"60,99"
10/08/2007,"60,16"
11/08/2007,"60,16"
12/08/2007,"60,16"
13/08/2007,"61,10"
14/08/2007,"60,60"
15/08/2007,"60,56"
16/08/2007,"59,17"
17/08/2007,"59,66"
18/08/2007,"59,66"
19/08/2007,"59,66"
20/08/2007,"59,76"
21/08/2007,"59,68"
22/08/2007,"60,02"
23/08/2007,"60,02"
24/08/2007,"60,27"
25/08/2007,"60,27"
26/08/2007,"60,27"
27/08/2007,"60,40"
28/08/2007,"60,02"
29/08/2007,"60,24"
30/08/2007,"60,53"
31/08/2007,"60,65"
01/09/2007,"60,65"
02/09/2007,"60,65"
03/09/2007,"60,74"
04/09/2007,"60,79"
05/09/2007,"60,61"
06/09/2007,"60,66"
07/09/2007,"60,42"
08/09/2007,"60,42"
09/09/2007,"60,42"
10/09/2007,"60,39"
11/09/2007,"60,75"
12/09/2007,"60,84"
13/09/2007,"61,02"
14/09/2007,"60,96"
15/09/2007,"60,96"
16/09/2007,"60,96"
17/09/2007,"60,77"
18/09/2007,"61,04"
19/09/2007,"61,37"
20/09/2007,"61,30"
21/09/2007,"61,57"
22/09/2007,"61,57"
23/09/2007,"61,57"
24/09/2007,"61,62"
25/09/2007,"61,57"
26/09/2007,"61,67"
27/09/2007,"61,71"
28/09/2007,"61,72"
29/09/2007,"61,72"
30/09/2007,"61,72"
01/10/2007,"61,80"
02/10/2007,"61,84"
03/10/2007,"61,85"
04/10/2007,"61,87"
05/10/2007,"61,94"
06/10/2007,"61,94"
07/10/2007,"61,94"
08/10/2007,"61,97"
09/10/2007,"62,02"
10/10/2007,"62,01"
11/10/2007,"62,05"
12/10/2007,"62,05"
13/10/2007,"62,05"
14/10/2007,"62,05"
15/10/2007,"61,98"
16/10/2007,"61,95"
17/10/2007,"62,01"
18/10/2007,"61,97"
19/10/2007,"62,06"
20/10/2007,"62,06"
21/10/2007,"62,06"
22/10/2007,"61,86"
23/10/2007,"61,98"
24/10/2007,"61,93"
25/10/2007,"62,17"
26/10/2007,"62,28"
27/10/2007,"62,28"
28/10/2007,"62,28"
29/10/2007,"62,40"
30/10/2007,"62,37"
31/10/2007,"62,44"
01/11/2007,"62,31"
02/11/2007,"62,26"
03/11/2007,"62,26"
04/11/2007,"62,26"
05/11/2007,"62,24"
06/11/2007,"62,41"
07/11/2007,"62,35"
08/11/2007,"62,25"
09/11/2007,"61,89"
10/11/2007,"61,89"
11/11/2007,"61,89"
12/11/2007,"62,17"
13/11/2007,"62,34"
14/11/2007,"62,49"
15/11/2007,"62,45"
16/11/2007,"62,46"
17/11/2007,"62,46"
18/11/2007,"62,46"
19/11/2007,"62,15"
20/11/2007,"62,49"
21/11/2007,"62,12"
22/11/2007,"62,27"
23/11/2007,"62,68"
24/11/2007,"62,68"
25/11/2007,"62,68"
26/11/2007,"62,47"
27/11/2007,"62,46"
28/11/2007,"63,14"
29/11/2007,"63,25"
30/11/2007,"63,39"
01/12/2007,"63,39"
02/12/2007,"63,39"
03/12/2007,"63,42"
04/12/2007,"63,35"
05/12/2007,"63,54"
06/12/2007,"63,56"
07/12/2007,"63,59"
08/12/2007,"63,59"
09/12/2007,"63,59"
10/12/2007,"63,66"
11/12/2007,"63,64"
12/12/2007,"63,70"
13/12/2007,"63,50"
14/12/2007,"63,58"
15/12/2007,"63,58"
16/12/2007,"63,58"
17/12/2007,"63,33"
18/12/2007,"63,38"
19/12/2007,"63,39"
20/12/2007,"63,47"
21/12/2007,"63,86"
22/12/2007,"63,86"
23/12/2007,"63,86"
24/12/2007,"63,86"
25/12/2007,"63,86"
26/12/2007,"63,86"
27/12/2007,"63,98"
28/12/2007,"64,00"
29/12/2007,"64,00"
30/12/2007,"64,00"
31/12/2007,"64,00"
01/01/2008,"64,00"
02/01/2008,"63,90"
03/01/2008,"63,93"
04/01/2008,"63,71"
05/01/2008,"63,71"
06/01/2008,"63,71"
07/01/2008,"63,83"
08/01/2008,"63,99"
09/01/2008,"63,79"
10/01/2008,"63,74"
11/01/2008,"63,73"
12/01/2008,"63,73"
13/01/2008,"63,73"
14/01/2008,"63,96"
15/01/2008,"62,97"
16/01/2008,"62,50"
17/01/2008,"61,81"
18/01/2008,"61,50"
19/01/2008,"61,50"
20/01/2008,"61,50"
21/01/2008,"58,63"
22/01/2008,"59,18"
23/01/2008,"57,15"
24/01/2008,"59,63"
25/01/2008,"59,51"
26/01/2008,"59,51"
27/01/2008,"59,51"
28/01/2008,"59,49"
29/01/2008,"59,98"
30/01/2008,"59,80"
31/01/2008,"60,02"
01/02/2008,"60,65"
02/02/2008,"60,65"
03/02/2008,"60,65"
04/02/2008,"60,73"
05/02/2008,"59,15"
06/02/2008,"59,74"
07/02/2008,"59,09"
08/02/2008,"59,19"
09/02/2008,"59,19"
10/02/2008,"59,19"
11/02/2008,"58,89"
12/02/2008,"60,51"
13/02/2008,"60,60"
14/02/2008,"60,57"
15/02/2008,"60,18"
16/02/2008,"60,18"
17/02/2008,"60,18"
18/02/2008,"60,65"
19/02/2008,"60,63"
20/02/2008,"60,60"
21/02/2008,"60,72"
22/02/2008,"60,53"
23/02/2008,"60,53"
24/02/2008,"60,53"
25/02/2008,"61,07"
26/02/2008,"61,28"
27/02/2008,"61,35"
28/02/2008,"61,26"
29/02/2008,"61,00"
01/03/2008,"61,00"
02/03/2008,"61,00"
03/03/2008,"60,79"
04/03/2008,"60,47"
05/03/2008,"61,04"
06/03/2008,"60,68"
07/03/2008,"60,34"
08/03/2008,"60,34"
09/03/2008,"60,34"
10/03/2008,"60,23"
11/03/2008,"60,96"
12/03/2008,"61,25"
13/03/2008,"61,00"
14/03/2008,"60,82"
15/03/2008,"60,82"
16/03/2008,"60,82"
17/03/2008,"59,49"
18/03/2008,"60,82"
19/03/2008,"60,76"
20/03/2008,"60,63"
21/03/2008,"60,63"
22/03/2008,"60,63"
23/03/2008,"60,63"
24/03/2008,"60,63"
25/03/2008,"61,59"
26/03/2008,"61,60"
27/03/2008,"61,86"
28/03/2008,"61,95"
29/03/2008,"61,95"
30/03/2008,"61,95"
31/03/2008,"61,95"
01/04/2008,"62,27"
02/04/2008,"62,32"
03/04/2008,"62,31"
04/04/2008,"62,36"
05/04/2008,"62,36"
06/04/2008,"62,36"
07/04/2008,"62,48"
08/04/2008,"62,45"
09/04/2008,"62,41"
10/04/2008,"62,42"
11/04/2008,"62,24"
12/04/2008,"62,24"
13/04/2008,"62,24"
14/04/2008,"62,15"
15/04/2008,"62,29"
16/04/2008,"62,64"
17/04/2008,"62,59"
18/04/2008,"62,89"
19/04/2008,"62,89"
20/04/2008,"62,89"
21/04/2008,"62,82"
22/04/2008,"62,68"
23/04/2008,"62,87"
24/04/2008,"62,95"
25/04/2008,"63,05"
26/04/2008,"63,05"
27/04/2008,"63,05"
28/04/2008,"63,21"
29/04/2008,"63,14"
30/04/2008,"63,28"
01/05/2008,"63,28"
02/05/2008,"63,45"
03/05/2008,"63,45"
04/05/2008,"63,45"
05/05/2008,"63,49"
06/05/2008,"63,45"
07/05/2008,"63,55"
08/05/2008,"63,51"
09/05/2008,"63,35"
10/05/2008,"63,35"
11/05/2008,"63,35"
12/05/2008,"63,40"
13/05/2008,"63,48"
14/05/2008,"63,69"
15/05/2008,"63,72"
16/05/2008,"63,78"
17/05/2008,"63,78"
18/05/2008,"63,78"
19/05/2008,"63,98"
20/05/2008,"63,80"
21/05/2008,"63,66"
22/05/2008,"63,76"
23/05/2008,"63,41"
24/05/2008,"63,41"
25/05/2008,"63,41"
26/05/2008,"63,54"
27/05/2008,"63,45"
28/05/2008,"63,83"
29/05/2008,"64,02"
30/05/2008,"64,15"
31/05/2008,"64,15"
01/06/2008,"64,15"
02/06/2008,"63,90"
03/06/2008,"64,08"
04/06/2008,"63,88"
05/06/2008,"63,83"
06/06/2008,"63,19"
07/06/2008,"63,19"
08/06/2008,"63,19"
09/06/2008,"63,19"
10/06/2008,"63,03"
11/06/2008,"62,26"
12/06/2008,"62,71"
13/06/2008,"62,78"
14/06/2008,"62,78"
15/06/2008,"62,78"
16/06/2008,"62,52"
17/06/2008,"62,86"
18/06/2008,"62,31"
19/06/2008,"62,18"
20/06/2008,"61,59"
21/06/2008,"61,59"
22/06/2008,"61,59"
23/06/2008,"61,76"
24/06/2008,"61,49"
25/06/2008,"62,16"
26/06/2008,"61,02"
27/06/2008,"60,64"
28/06/2008,"60,64"
29/06/2008,"60,64"
30/06/2008,"60,80"
01/07/2008,"60,29"
02/07/2008,"60,26"
03/07/2008,"60,71"
04/07/2008,"60,22"
05/07/2008,"60,22"
06/07/2008,"60,22"
07/07/2008,"60,85"
08/07/2008,"60,48"
09/07/2008,"61,01"
10/07/2008,"60,39"
11/07/2008,"59,50"
12/07/2008,"59,50"
13/07/2008,"59,50"
14/07/2008,"59,93"
15/07/2008,"58,88"
16/07/2008,"59,23"
17/07/2008,"60,60"
18/07/2008,"60,65"
19/07/2008,"60,65"
20/07/2008,"60,65"
21/07/2008,"60,77"
22/07/2008,"60,79"
23/07/2008,"60,92"
24/07/2008,"60,88"
25/07/2008,"60,89"
26/07/2008,"60,89"
27/07/2008,"60,89"
28/07/2008,"60,83"
29/07/2008,"60,91"
30/07/2008,"61,07"
31/07/2008,"61,08"
01/08/2008,"60,96"
02/08/2008,"60,96"
03/08/2008,"60,96"
04/08/2008,"60,90"
05/08/2008,"61,29"
06/08/2008,"61,38"
07/08/2008,"61,38"
08/08/2008,"61,40"
09/08/2008,"61,40"
10/08/2008,"61,40"
11/08/2008,"61,52"
12/08/2008,"61,53"
13/08/2008,"61,34"
14/08/2008,"61,39"
15/08/2008,"61,46"
16/08/2008,"61,46"
17/08/2008,"61,46"
18/08/2008,"61,55"
19/08/2008,"61,12"
20/08/2008,"61,27"
21/08/2008,"61,00"
22/08/2008,"61,50"
23/08/2008,"61,50"
24/08/2008,"61,50"
25/08/2008,"61,40"
26/08/2008,"61,59"
27/08/2008,"61,62"
28/08/2008,"61,94"
29/08/2008,"61,97"
30/08/2008,"61,97"
31/08/2008,"61,97"
01/09/2008,"62,00"
02/09/2008,"62,17"
03/09/2008,"62,09"
04/09/2008,"61,60"
05/09/2008,"60,74"
06/09/2008,"60,74"
07/09/2008,"60,74"
08/09/2008,"61,61"
09/09/2008,"61,53"
10/09/2008,"61,32"
11/09/2008,"61,20"
12/09/2008,"61,74"
13/09/2008,"61,74"
14/09/2008,"61,74"
15/09/2008,"60,65"
16/09/2008,"59,94"
17/09/2008,"58,91"
18/09/2008,"58,54"
19/09/2008,"61,64"
20/09/2008,"61,64"
21/09/2008,"61,64"
22/09/2008,"61,47"
23/09/2008,"61,19"
24/09/2008,"61,09"
25/09/2008,"61,93"
26/09/2008,"61,35"
27/09/2008,"61,35"
28/09/2008,"61,35"
29/09/2008,"60,41"
30/09/2008,"60,67"
01/10/2008,"60,72"
02/10/2008,"60,26"
03/10/2008,"61,09"
04/10/2008,"61,09"
05/10/2008,"61,09"
06/10/2008,"58,12"
07/10/2008,"58,33"
08/10/2008,"55,24"
09/10/2008,"53,80"
10/10/2008,"49,70"
11/10/2008,"49,70"
12/10/2008,"49,70"
13/10/2008,"55,76"
14/10/2008,"57,82"
15/10/2008,"53,98"
16/10/2008,"49,84"
17/10/2008,"52,46"
18/10/2008,"52,46"
19/10/2008,"52,46"
20/10/2008,"53,80"
21/10/2008,"53,83"
22/10/2008,"52,32"
23/10/2008,"52,19"
24/10/2008,"50,46"
25/10/2008,"50,46"
26/10/2008,"50,46"
27/10/2008,"49,88"
28/10/2008,"50,75"
29/10/2008,"53,13"
30/10/2008,"53,54"
31/10/2008,"53,91"
01/11/2008,"53,91"
02/11/2008,"53,91"
03/11/2008,"54,44"
04/11/2008,"54,88"
05/11/2008,"54,85"
06/11/2008,"54,16"
07/11/2008,"54,62"
08/11/2008,"54,62"
09/11/2008,"54,62"
10/11/2008,"54,90"
11/11/2008,"54,12"
12/11/2008,"53,56"
13/11/2008,"54,01"
14/11/2008,"54,29"
15/11/2008,"54,29"
16/11/2008,"54,29"
17/11/2008,"53,58"
18/11/2008,"53,93"
19/11/2008,"53,00"
20/11/2008,"52,29"
21/11/2008,"51,37"
22/11/2008,"51,37"
23/11/2008,"51,37"
24/11/2008,"54,84"
25/11/2008,"55,11"
26/11/2008,"55,32"
27/11/2008,"56,09"
28/11/2008,"55,95"
29/11/2008,"55,95"
30/11/2008,"55,95"
01/12/2008,"54,75"
02/12/2008,"55,54"
03/12/2008,"55,76"
04/12/2008,"55,92"
05/12/2008,"54,75"
06/12/2008,"54,75"
07/12/2008,"54,75"
08/12/2008,"56,66"
09/12/2008,"56,90"
10/12/2008,"57,10"
11/12/2008,"57,20"
12/12/2008,"56,77"
13/12/2008,"56,77"
14/12/2008,"56,77"
15/12/2008,"56,98"
16/12/2008,"57,39"
17/12/2008,"57,45"
18/12/2008,"57,68"
19/12/2008,"57,81"
20/12/2008,"57,81"
21/12/2008,"57,81"
22/12/2008,"57,77"
23/12/2008,"57,72"
24/12/2008,"57,72"
25/12/2008,"57,72"
26/12/2008,"57,72"
27/12/2008,"57,72"
28/12/2008,"57,72"
29/12/2008,"57,86"
30/12/2008,"58,17"
31/12/2008,"58,17"
01/01/2009,"58,17"
02/01/2009,"58,56"
03/01/2009,"58,56"
04/01/2009,"58,56"
05/01/2009,"58,72"
06/01/2009,"58,85"
07/01/2009,"58,77"
08/01/2009,"58,73"
09/01/2009,"58,71"
10/01/2009,"58,71"
11/01/2009,"58,71"
12/01/2009,"58,54"
13/01/2009,"58,18"
14/01/2009,"56,48"
15/01/2009,"55,58"
16/01/2009,"57,29"
17/01/2009,"57,29"
18/01/2009,"57,29"
19/01/2009,"56,85"
20/01/2009,"56,05"
21/01/2009,"55,81"
22/01/2009,"55,53"
23/01/2009,"55,26"
24/01/2009,"55,26"
25/01/2009,"55,26"
26/01/2009,"56,84"
27/01/2009,"57,01"
28/01/2009,"58,74"
29/01/2009,"57,88"
30/01/2009,"57,43"
31/01/2009,"57,43"
01/02/2009,"57,43"
02/02/2009,"57,00"
03/02/2009,"57,76"
04/02/2009,"58,46"
05/02/2009,"58,42"
06/02/2009,"58,71"
07/02/2009,"58,71"
08/02/2009,"58,71"
09/02/2009,"58,85"
10/02/2009,"58,46"
11/02/2009,"58,56"
12/02/2009,"58,18"
13/02/2009,"58,57"
14/02/2009,"58,57"
15/02/2009,"58,57"
16/02/2009,"58,34"
17/02/2009,"57,42"
18/02/2009,"57,47"
19/02/2009,"57,51"
20/02/2009,"56,09"
21/02/2009,"56,09"
22/02/2009,"56,09"
23/02/2009,"55,57"
24/02/2009,"55,33"
25/02/2009,"55,01"
26/02/2009,"56,15"
27/02/2009,"55,39"
28/02/2009,"55,39"
01/03/2009,"55,39"
02/03/2009,"53,82"
03/03/2009,"53,74"
04/03/2009,"54,99"
05/03/2009,"53,45"
06/03/2009,"52,60"
07/03/2009,"52,60"
08/03/2009,"52,60"
09/03/2009,"52,83"
10/03/2009,"54,77"
11/03/2009,"54,97"
12/03/2009,"55,42"
13/03/2009,"55,65"
14/03/2009,"55,65"
15/03/2009,"55,65"
16/03/2009,"56,68"
17/03/2009,"56,56"
18/03/2009,"56,71"
19/03/2009,"57,05"
20/03/2009,"57,08"
21/03/2009,"57,08"
22/03/2009,"57,08"
23/03/2009,"57,49"
24/03/2009,"57,56"
25/03/2009,"57,63"
26/03/2009,"57,70"
27/03/2009,"57,60"
28/03/2009,"57,60"
29/03/2009,"57,60"
30/03/2009,"56,86"
31/03/2009,"57,44"
01/04/2009,"57,64"
02/04/2009,"58,03"
03/04/2009,"58,01"
04/04/2009,"58,01"
05/04/2009,"58,01"
06/04/2009,"57,97"
07/04/2009,"58,05"
08/04/2009,"58,22"
09/04/2009,"58,42"
10/04/2009,"58,42"
11/04/2009,"58,42"
12/04/2009,"58,42"
13/04/2009,"58,42"
14/04/2009,"58,57"
15/04/2009,"58,60"
16/04/2009,"58,81"
17/04/2009,"58,90"
18/04/2009,"58,90"
19/04/2009,"58,90"
20/04/2009,"58,35"
21/04/2009,"58,39"
22/04/2009,"58,76"
23/04/2009,"58,69"
24/04/2009,"59,05"
25/04/2009,"59,05"
26/04/2009,"59,05"
27/04/2009,"59,15"
28/04/2009,"58,85"
29/04/2009,"59,32"
30/04/2009,"59,51"
01/05/2009,"59,51"
02/05/2009,"59,51"
03/05/2009,"59,51"
04/05/2009,"59,80"
05/05/2009,"59,79"
06/05/2009,"59,97"
07/05/2009,"59,82"
08/05/2009,"60,08"
09/05/2009,"60,08"
10/05/2009,"60,08"
11/05/2009,"59,96"
12/05/2009,"60,06"
13/05/2009,"59,74"
14/05/2009,"59,77"
15/05/2009,"59,89"
16/05/2009,"59,89"
17/05/2009,"59,89"
18/05/2009,"60,43"
19/05/2009,"60,73"
20/05/2009,"60,84"
21/05/2009,"60,53"
22/05/2009,"60,69"
23/05/2009,"60,69"
24/05/2009,"60,69"
25/05/2009,"60,80"
26/05/2009,"61,00"
27/05/2009,"61,10"
